transaction_id,customer_id,amount,merchant_category,country,transaction_hour,device_type,previous_transaction_minutes,transactions_last_24h,customer_age,is_fraud
TXN005944,CUST00795,46.62,online,US,6,desktop,151.03,3,51,0
TXN005945,CUST00881,55.02,retail,US,21,desktop,62.69,3,73,0
TXN005946,CUST00182,99.52,restaurant,US,10,desktop,135.08,3,25,0
TXN005947,CUST00962,7.96,electronics,ET,1,mobile,325.83,4,74,0
TXN005948,CUST00656,12.5,entertainment,US,7,tablet,68.37,3,29,0
TXN005949,CUST01340,41.66,grocery,US,6,mobile,87.63,5,52,0
TXN005950,CUST00694,16.05,retail,IN,5,mobile,139.66,2,20,0
TXN005951,CUST00030,970.46,restaurant,GB,15,desktop,392.69,3,64,0
TXN005952,CUST01120,55.46,grocery,US,20,mobile,157.07,2,31,0
TXN005953,CUST01405,30.62,restaurant,US,10,mobile,41.89,2,62,0
TXN005954,CUST00778,19.78,grocery,US,21,mobile,16.8,0,32,0
TXN005955,CUST00444,20.49,grocery,CA,2,tablet,17.97,4,56,0
TXN005956,CUST00298,34.13,fuel,FR,17,tablet,540.13,3,20,0
TXN005957,CUST00808,37.04,restaurant,US,8,desktop,311.09,1,41,0
TXN005958,CUST00845,20.97,retail,NG,16,desktop,261.33,1,19,0
TXN005959,CUST01016,25.2,online,US,1,mobile,123.46,5,22,0
TXN005960,CUST01385,127.01,travel,US,9,mobile,200.95,3,21,0
TXN005961,CUST01398,132.22,travel,IN,9,mobile,24.52,3,53,0
TXN005962,CUST00554,42.61,fuel,US,16,mobile,174.59,3,19,0
TXN005963,CUST00303,8.66,travel,NG,7,mobile,299.67,1,28,0
TXN005964,CUST00421,56.74,grocery,DE,19,mobile,11.55,2,34,0
TXN005965,CUST01270,156.69,retail,US,5,mobile,63.21,1,29,0
TXN005966,CUST01261,130.29,electronics,US,10,mobile,21.03,4,70,0
TXN005967,CUST00185,69.02,grocery,US,4,mobile,54.25,1,36,0
TXN005968,CUST00468,137.33,online,IN,23,desktop,266.53,2,30,0
TXN005969,CUST00754,34.93,online,US,9,mobile,72.64,1,36,0
TXN005970,CUST00363,62.06,restaurant,US,22,mobile,210.63,2,37,0
TXN005971,CUST01307,16.76,entertainment,US,0,mobile,267.14,2,38,0
TXN005972,CUST00336,44.36,fuel,GB,7,desktop,305.33,4,73,0
TXN005973,CUST00162,125.15,online,US,3,desktop,371.98,3,48,0
TXN005974,CUST01184,18.37,electronics,US,6,desktop,163.87,4,48,0
TXN005975,CUST01498,13.99,retail,IN,18,mobile,59.29,3,22,0
TXN005976,CUST01346,36.51,restaurant,US,14,mobile,29.37,4,57,0
TXN005977,CUST00012,26.4,online,US,1,mobile,126.11,4,19,0
TXN005978,CUST01448,63.38,restaurant,DE,16,mobile,19.68,3,28,0
TXN005979,CUST01097,21.05,fuel,AE,20,desktop,434.88,3,69,0
TXN005980,CUST00588,184.65,grocery,US,15,desktop,105.17,7,41,0
TXN005981,CUST00201,9.12,grocery,US,13,mobile,371.42,4,65,0
TXN005982,CUST00522,116.02,entertainment,US,2,desktop,222.37,5,48,0
TXN005983,CUST00505,15.41,travel,US,18,mobile,350.36,1,19,0
TXN005984,CUST00788,5.5,electronics,GB,7,mobile,387.68,3,43,0
TXN005985,CUST01063,42.01,online,CA,16,mobile,9.86,2,34,0
TXN005986,CUST00060,25.67,fuel,GB,17,tablet,232.55,3,72,0
TXN005987,CUST00578,10.92,restaurant,US,0,mobile,46.24,4,66,0
TXN005988,CUST00321,6.16,restaurant,ET,6,desktop,816.7,2,28,0
TXN005989,CUST01459,32.84,retail,US,3,mobile,271.24,2,73,0
TXN005990,CUST01432,87.87,online,NG,2,mobile,0.68,4,72,1
TXN005991,CUST00923,59.44,electronics,US,18,mobile,472.14,4,59,0
TXN005992,CUST01410,35.05,entertainment,ET,9,mobile,62.23,2,69,0
TXN005993,CUST00569,53.46,online,US,2,desktop,97.02,4,64,0
TXN005994,CUST01102,32.23,restaurant,US,1,desktop,170.55,0,30,0
TXN005995,CUST01218,7.93,restaurant,AE,4,mobile,446.51,3,43,1
TXN005996,CUST01309,8.0,electronics,US,16,desktop,471.92,0,47,0
TXN005997,CUST00527,27.03,retail,CA,4,mobile,149.2,1,37,0
TXN005998,CUST00524,28.2,grocery,DE,13,desktop,68.55,2,25,0
TXN005999,CUST00613,77.55,restaurant,FR,15,desktop,58.93,7,75,0
TXN006000,CUST01180,70.62,retail,CA,23,mobile,81.57,3,60,0
TXN006001,CUST01364,60.65,grocery,US,22,desktop,35.83,4,37,0
TXN006002,CUST00125,25.02,online,US,13,mobile,199.47,1,63,0
TXN006003,CUST00871,8.33,restaurant,NG,18,mobile,135.06,3,28,0
TXN006004,CUST00280,50.0,online,US,12,desktop,267.27,4,45,0
TXN006005,CUST00917,55.99,electronics,ET,11,mobile,17.79,3,28,0
TXN006006,CUST00622,3.04,grocery,US,15,mobile,91.92,1,26,0
TXN006007,CUST00846,14.38,online,US,22,mobile,49.37,0,53,0
TXN006008,CUST00674,16.59,fuel,US,16,desktop,137.9,4,44,0
TXN006009,CUST01152,37.28,fuel,GB,21,mobile,113.68,2,23,0
TXN006010,CUST00314,14.83,online,US,19,mobile,107.47,5,45,0
TXN006011,CUST00332,31.88,travel,US,5,mobile,68.27,7,30,0
TXN006012,CUST01174,26.83,online,US,13,mobile,233.59,2,62,0
TXN006013,CUST01478,28.24,online,US,15,desktop,118.25,5,40,0
TXN006014,CUST00036,16.18,fuel,US,2,mobile,40.67,2,64,0
TXN006015,CUST01444,17.48,online,US,20,desktop,142.71,3,28,0
TXN006016,CUST01046,11.24,online,FR,18,desktop,163.44,1,72,0
TXN006017,CUST00206,48.43,grocery,US,6,mobile,3.89,4,38,0
TXN006018,CUST00639,58.62,restaurant,US,4,mobile,41.02,4,56,0
TXN006019,CUST00848,15.32,restaurant,IN,19,desktop,49.97,2,41,0
TXN006020,CUST01380,151.51,retail,US,22,mobile,51.32,2,28,0
TXN006021,CUST00440,24.18,fuel,IN,22,desktop,49.13,1,62,0
TXN006022,CUST00729,152.96,online,US,9,tablet,57.05,3,43,0
TXN006023,CUST01120,17.42,restaurant,US,8,desktop,54.86,3,65,0
TXN006024,CUST00941,4.36,grocery,US,2,tablet,387.86,0,59,0
TXN006025,CUST00164,49.51,retail,US,9,desktop,69.33,1,37,0
TXN006026,CUST00148,42.46,retail,CA,15,mobile,77.48,5,46,0
TXN006027,CUST00294,34.27,grocery,US,23,mobile,55.71,2,21,0
TXN006028,CUST00195,17.42,entertainment,ET,22,mobile,617.19,2,67,0
TXN006029,CUST00663,31.99,travel,US,8,mobile,138.02,0,35,0
TXN006030,CUST00480,19.86,restaurant,US,1,mobile,169.74,1,63,0
TXN006031,CUST00123,24.47,fuel,CA,5,mobile,239.38,2,75,0
TXN006032,CUST01424,76.83,online,ET,4,mobile,73.09,1,29,0
TXN006033,CUST00699,39.81,entertainment,US,2,mobile,624.01,4,49,0
TXN006034,CUST00965,60.94,grocery,US,6,mobile,29.75,0,48,1
TXN006035,CUST01476,26.26,restaurant,ET,14,mobile,110.19,1,25,0
TXN006036,CUST00661,23.52,restaurant,IN,20,desktop,28.29,2,42,0
TXN006037,CUST01128,10.45,restaurant,US,5,mobile,281.24,1,28,0
TXN006038,CUST01486,22.87,travel,IN,3,desktop,20.43,1,43,0
TXN006039,CUST00710,1.2,restaurant,US,22,desktop,145.3,4,58,0
TXN006040,CUST00396,18.35,travel,IN,12,desktop,19.93,4,36,0
TXN006041,CUST00912,30.51,electronics,GB,22,mobile,108.48,3,65,0
TXN006042,CUST01361,58.19,fuel,NG,4,desktop,59.21,4,34,1
TXN006043,CUST01005,25.31,online,ET,14,mobile,420.5,6,27,0
TXN006044,CUST01166,46.88,online,US,6,desktop,9.82,6,51,0
TXN006045,CUST00317,3.74,restaurant,US,6,mobile,188.94,5,73,0
TXN006046,CUST01425,31.29,restaurant,US,9,desktop,213.89,2,46,0
TXN006047,CUST00681,6.17,grocery,US,12,desktop,395.65,3,68,0
TXN006048,CUST01334,9.89,grocery,US,23,desktop,378.27,1,62,0
TXN006049,CUST00495,27.46,restaurant,IN,10,desktop,679.45,8,45,0
TXN006050,CUST00556,118.66,grocery,US,0,mobile,52.72,3,35,0
TXN006051,CUST00610,48.0,online,US,19,desktop,57.84,6,49,0
TXN006052,CUST00109,33.72,retail,US,10,mobile,91.14,2,53,0
TXN006053,CUST00372,32.47,grocery,CA,0,mobile,138.83,1,22,0
TXN006054,CUST00855,16.22,entertainment,US,2,mobile,82.35,3,35,0
TXN006055,CUST00616,19.22,grocery,US,7,mobile,242.68,4,33,0
TXN006056,CUST00768,50.77,fuel,AE,12,mobile,1.54,1,20,1
TXN006057,CUST00206,8.29,online,ET,6,desktop,3.21,3,23,0
TXN006058,CUST00847,59.92,retail,ET,2,desktop,226.62,3,50,0
TXN006059,CUST00043,22.45,grocery,FR,19,mobile,386.39,6,33,0
TXN006060,CUST00865,75.61,restaurant,US,1,mobile,269.74,1,61,0
TXN006061,CUST01269,86.58,grocery,DE,17,desktop,22.42,1,19,0
TXN006062,CUST01311,6.21,electronics,US,4,desktop,491.93,2,72,0
TXN006063,CUST01379,18.51,retail,US,17,mobile,132.83,1,19,0
TXN006064,CUST00785,14.08,entertainment,US,15,mobile,244.07,1,22,0
TXN006065,CUST00476,5.4,fuel,US,6,desktop,40.4,5,45,0
TXN006066,CUST00083,11.79,online,US,0,mobile,143.25,5,69,0
TXN006067,CUST01134,380.41,retail,US,8,mobile,72.1,6,18,1
TXN006068,CUST00190,60.92,travel,CA,14,tablet,662.28,3,22,0
TXN006069,CUST00800,225.27,grocery,US,0,mobile,115.71,2,21,0
TXN006070,CUST00936,75.88,entertainment,DE,16,desktop,253.59,0,73,0
TXN006071,CUST00251,15.77,restaurant,US,8,mobile,166.39,2,46,0
TXN006072,CUST00291,22.61,grocery,NG,22,mobile,17.83,3,19,1
TXN006073,CUST01225,59.65,grocery,US,14,mobile,140.92,3,32,0
TXN006074,CUST00326,51.29,online,GB,9,mobile,139.86,3,22,0
TXN006075,CUST01433,18.59,online,GB,19,desktop,226.4,2,48,0
TXN006076,CUST00837,7.32,restaurant,IN,2,mobile,69.93,4,43,0
TXN006077,CUST00508,886.93,fuel,US,4,desktop,354.74,0,31,1
TXN006078,CUST00731,28.76,fuel,US,1,mobile,175.4,1,58,0
TXN006079,CUST00072,23.91,retail,US,21,mobile,7.22,3,58,0
TXN006080,CUST01271,37.09,online,US,5,desktop,220.86,2,28,0
TXN006081,CUST00641,25.98,fuel,US,15,mobile,427.46,4,36,0
TXN006082,CUST00940,37.44,fuel,AE,11,mobile,206.88,3,27,0
TXN006083,CUST00608,119.93,restaurant,US,16,mobile,86.05,1,69,0
TXN006084,CUST00566,29.24,restaurant,US,11,mobile,160.77,7,59,0
TXN006085,CUST01368,10.35,travel,US,16,mobile,33.84,5,34,0
TXN006086,CUST00054,28.17,grocery,US,21,desktop,165.5,4,35,0
TXN006087,CUST00528,20.81,restaurant,IN,6,desktop,125.12,1,71,0
TXN006088,CUST00611,137.54,travel,NG,23,desktop,4.77,1,42,1
TXN006089,CUST00193,106.82,grocery,US,15,desktop,69.92,1,32,0
TXN006090,CUST00058,36.87,grocery,US,17,tablet,38.21,2,64,0
TXN006091,CUST01461,9.22,travel,NG,7,desktop,89.17,3,55,0
TXN006092,CUST01135,9.72,fuel,US,17,mobile,49.83,3,64,0
TXN006093,CUST00129,33.62,entertainment,CA,1,desktop,323.51,1,62,0
TXN006094,CUST00706,46.35,online,NG,8,mobile,215.33,8,50,0
TXN006095,CUST00852,22.77,travel,US,22,mobile,242.55,1,48,0
TXN006096,CUST01350,20.49,electronics,US,23,mobile,80.58,1,54,0
TXN006097,CUST00008,18.31,restaurant,US,15,tablet,0.62,4,64,0
TXN006098,CUST00029,32.35,grocery,IN,16,tablet,44.53,2,53,0
TXN006099,CUST01136,3.06,entertainment,US,9,desktop,253.39,2,23,0
TXN006100,CUST00947,11.01,travel,US,21,mobile,166.21,3,61,0
TXN006101,CUST00131,17.69,entertainment,ET,0,mobile,139.22,3,63,0
TXN006102,CUST00188,110.78,fuel,AE,20,mobile,59.26,2,69,0
TXN006103,CUST00709,14.68,restaurant,US,17,desktop,14.18,4,65,0
TXN006104,CUST01499,39.66,online,US,14,desktop,276.57,4,25,0
TXN006105,CUST01388,41.54,travel,CA,8,desktop,7.1,5,73,0
TXN006106,CUST01228,121.26,electronics,US,2,mobile,10.97,7,28,0
TXN006107,CUST00212,117.05,online,US,15,mobile,62.9,5,72,0
TXN006108,CUST00276,31.26,retail,ET,22,mobile,153.15,2,43,0
TXN006109,CUST01097,20.58,entertainment,US,14,mobile,874.27,5,46,0
TXN006110,CUST00243,17.05,retail,US,1,mobile,17.1,6,19,0
TXN006111,CUST01126,26.02,grocery,US,9,mobile,115.36,4,41,0
TXN006112,CUST00987,21.46,grocery,US,3,tablet,165.72,3,35,0
TXN006113,CUST00685,57.61,grocery,DE,18,desktop,311.8,6,50,0
TXN006114,CUST00171,50.42,restaurant,ET,16,desktop,210.59,1,74,0
TXN006115,CUST00653,59.85,travel,GB,9,mobile,296.8,5,63,0
TXN006116,CUST00188,116.66,online,CA,21,mobile,133.04,4,38,0
TXN006117,CUST01465,213.34,travel,GB,20,mobile,102.44,3,39,0
TXN006118,CUST01110,37.51,retail,US,5,mobile,173.56,5,50,0
TXN006119,CUST01500,99.43,retail,US,0,desktop,416.04,3,49,0
TXN006120,CUST00052,23.3,grocery,CA,10,mobile,144.07,3,50,0
TXN006121,CUST00111,108.31,retail,US,15,mobile,167.47,3,57,0
TXN006122,CUST00877,95.73,travel,US,23,mobile,74.24,1,31,0
TXN006123,CUST01067,90.78,travel,US,19,desktop,163.2,5,62,0
TXN006124,CUST00211,36.38,entertainment,US,6,desktop,177.88,3,43,0
TXN006125,CUST01224,16.97,grocery,US,23,desktop,252.02,5,44,0
TXN006126,CUST00858,8.21,retail,DE,2,mobile,152.83,2,27,0
TXN006127,CUST00627,31.82,fuel,US,13,mobile,39.62,2,54,0
TXN006128,CUST01050,153.39,retail,NG,3,desktop,156.98,3,67,1
TXN006129,CUST00299,24.29,retail,US,8,mobile,63.65,5,24,0
TXN006130,CUST01101,72.61,online,US,14,mobile,16.45,2,34,0
TXN006131,CUST00924,77.01,grocery,US,11,mobile,314.18,2,60,0
TXN006132,CUST00137,24.94,grocery,US,15,mobile,12.3,5,21,0
TXN006133,CUST01044,123.51,restaurant,AE,22,mobile,179.8,1,50,0
TXN006134,CUST00440,1.81,grocery,US,18,desktop,803.69,5,33,0
TXN006135,CUST00211,9.75,entertainment,US,13,mobile,16.51,4,41,0
TXN006136,CUST00752,13.25,restaurant,US,3,desktop,44.75,4,64,0
TXN006137,CUST00435,14.59,retail,US,22,desktop,257.49,2,38,0
TXN006138,CUST00780,46.35,fuel,US,5,mobile,18.34,2,46,0
TXN006139,CUST01231,44.26,grocery,US,21,mobile,321.86,7,67,0
TXN006140,CUST00439,49.11,travel,US,10,desktop,0.05,2,32,0
TXN006141,CUST00666,60.1,travel,ET,3,desktop,397.22,2,45,0
TXN006142,CUST01066,12.81,travel,GB,7,mobile,12.45,1,69,0
TXN006143,CUST00411,9.79,online,US,8,desktop,459.14,3,35,0
TXN006144,CUST00806,49.22,grocery,CA,22,desktop,359.85,1,25,0
TXN006145,CUST00610,17.63,fuel,FR,23,tablet,139.6,1,71,0
TXN006146,CUST00427,6.89,travel,FR,1,desktop,270.87,3,26,0
TXN006147,CUST01299,87.47,entertainment,US,19,mobile,14.01,4,63,0
TXN006148,CUST01472,133.63,entertainment,US,2,mobile,26.14,5,61,0
TXN006149,CUST00902,157.14,restaurant,US,5,mobile,82.96,3,23,0
TXN006150,CUST00942,39.93,grocery,US,1,mobile,138.78,1,51,0
TXN006151,CUST00742,61.93,fuel,US,22,desktop,364.78,5,20,0
TXN006152,CUST01393,130.3,retail,US,7,tablet,140.83,2,35,0
TXN006153,CUST01244,17.44,travel,ET,19,tablet,196.96,2,36,0
TXN006154,CUST01256,100.55,restaurant,US,23,mobile,205.03,3,68,0
TXN006155,CUST00328,43.61,grocery,US,7,mobile,378.04,4,26,0
TXN006156,CUST01467,82.58,restaurant,CA,2,desktop,269.91,2,30,0
TXN006157,CUST00052,39.89,restaurant,DE,16,mobile,679.24,1,57,0
TXN006158,CUST00376,121.06,electronics,US,10,mobile,3.64,3,22,0
TXN006159,CUST00263,41.41,online,US,2,desktop,41.94,2,64,0
TXN006160,CUST00267,7.51,restaurant,US,11,desktop,479.82,4,56,0
TXN006161,CUST00359,141.45,grocery,CA,13,desktop,282.83,9,53,0
TXN006162,CUST01341,12.84,electronics,US,0,mobile,56.0,3,41,0
TXN006163,CUST01348,115.94,retail,US,11,desktop,658.65,2,54,0
TXN006164,CUST00652,30.26,travel,US,17,desktop,367.08,4,61,0
TXN006165,CUST01445,107.34,retail,GB,23,mobile,12.03,4,63,0
TXN006166,CUST00046,103.0,travel,CA,3,desktop,300.18,0,61,0
TXN006167,CUST00600,50.91,restaurant,US,22,mobile,276.25,1,28,0
TXN006168,CUST00720,55.07,restaurant,US,2,desktop,44.99,1,59,0
TXN006169,CUST01293,50.53,fuel,CA,16,desktop,199.15,3,63,0
TXN006170,CUST00601,4.42,online,NG,12,mobile,632.54,2,27,0
TXN006171,CUST00381,37.28,online,FR,16,desktop,202.79,1,20,0
TXN006172,CUST00118,10.85,fuel,IN,16,mobile,302.53,3,34,0
TXN006173,CUST00116,39.3,fuel,US,18,desktop,18.84,2,68,0
TXN006174,CUST00260,10.56,grocery,US,4,desktop,233.99,9,68,0
TXN006175,CUST01099,10.13,entertainment,US,7,desktop,41.24,7,22,0
TXN006176,CUST00305,164.83,online,US,23,tablet,13.42,1,54,0
TXN006177,CUST00007,96.49,electronics,US,1,mobile,144.56,4,72,0
TXN006178,CUST00366,32.98,online,US,8,mobile,249.97,1,52,0
TXN006179,CUST00523,39.84,online,US,6,desktop,142.43,1,57,0
TXN006180,CUST01372,25.84,grocery,US,15,desktop,482.82,2,35,0
TXN006181,CUST01462,58.55,electronics,IN,11,desktop,214.13,3,44,0
TXN006182,CUST01239,16.84,electronics,US,20,mobile,22.51,2,43,0
TXN006183,CUST00429,89.46,electronics,US,4,desktop,490.68,0,74,0
TXN006184,CUST00791,25.71,grocery,US,23,desktop,29.87,2,48,0
TXN006185,CUST00747,21.76,grocery,ET,23,desktop,255.58,1,30,0
TXN006186,CUST00367,33.84,grocery,DE,20,desktop,28.95,4,33,0
TXN006187,CUST00313,18.34,electronics,US,21,mobile,1180.31,3,67,0
TXN006188,CUST00538,46.0,retail,US,5,mobile,72.67,2,39,0
TXN006189,CUST00921,19.35,restaurant,FR,21,mobile,123.31,4,33,0
TXN006190,CUST01078,52.91,electronics,US,20,mobile,113.21,2,25,0
TXN006191,CUST01491,111.72,restaurant,IN,16,mobile,19.34,4,49,0
TXN006192,CUST00865,16.13,entertainment,US,14,tablet,122.62,4,35,0
TXN006193,CUST01188,29.06,grocery,US,9,desktop,29.15,1,50,0
TXN006194,CUST00782,52.53,restaurant,AE,2,desktop,291.49,5,62,1
TXN006195,CUST00334,21.42,restaurant,US,6,tablet,571.96,3,63,0
TXN006196,CUST00798,52.68,retail,US,1,mobile,297.1,3,62,0
TXN006197,CUST00348,57.71,online,US,12,mobile,101.52,2,55,0
TXN006198,CUST00273,97.83,grocery,FR,13,mobile,0.43,4,47,0
TXN006199,CUST00963,18.07,restaurant,US,3,desktop,6.72,4,70,0
TXN006200,CUST00720,12.9,grocery,US,7,mobile,122.99,1,59,0
TXN006201,CUST01438,24.35,grocery,US,4,desktop,204.81,1,30,0
TXN006202,CUST00500,12.58,entertainment,AE,11,mobile,308.18,4,30,0
TXN006203,CUST01117,58.24,travel,US,23,mobile,164.72,3,21,0
TXN006204,CUST00685,10.36,online,US,11,mobile,689.59,3,57,0
TXN006205,CUST00079,341.39,electronics,CA,10,desktop,122.54,3,75,0
TXN006206,CUST00622,121.02,online,DE,1,desktop,164.95,3,59,0
TXN006207,CUST01241,33.53,restaurant,ET,23,tablet,47.07,2,23,0
TXN006208,CUST00947,78.84,restaurant,US,21,desktop,74.7,2,63,0
TXN006209,CUST00358,6.44,online,ET,4,mobile,206.87,3,54,0
TXN006210,CUST00618,412.97,grocery,US,12,desktop,165.67,3,32,0
TXN006211,CUST00507,18.35,online,US,17,mobile,83.07,3,44,0
TXN006212,CUST01205,29.36,retail,AE,22,mobile,21.38,1,49,0
TXN006213,CUST00576,5.18,grocery,US,16,desktop,75.51,5,70,0
TXN006214,CUST01270,53.85,retail,CA,5,mobile,8.13,0,75,0
TXN006215,CUST00244,10.95,grocery,IN,18,mobile,156.48,5,24,0
TXN006216,CUST00506,36.66,electronics,CA,21,mobile,70.22,4,48,0
TXN006217,CUST00422,19.22,online,US,16,tablet,86.0,2,41,0
TXN006218,CUST01344,11.27,online,NG,16,desktop,154.06,4,19,0
TXN006219,CUST01111,14.81,grocery,US,17,mobile,156.7,4,25,0
TXN006220,CUST00217,41.5,entertainment,US,14,tablet,159.76,2,69,0
TXN006221,CUST01302,9.19,retail,US,22,tablet,121.76,2,24,0
TXN006222,CUST01009,15.66,restaurant,US,19,desktop,120.54,3,66,0
TXN006223,CUST01193,64.28,retail,GB,3,desktop,309.89,2,70,0
TXN006224,CUST00330,446.96,online,US,3,mobile,113.45,0,18,1
TXN006225,CUST00650,53.39,retail,CA,4,mobile,138.23,2,55,0
TXN006226,CUST01465,13.23,grocery,AE,14,mobile,799.59,2,25,0
TXN006227,CUST00391,22.94,entertainment,US,1,tablet,35.95,3,70,0
TXN006228,CUST00381,34.18,grocery,CA,10,desktop,233.31,2,21,0
TXN006229,CUST01330,23.35,retail,FR,22,mobile,115.36,3,47,0
TXN006230,CUST00742,81.7,fuel,DE,2,desktop,319.53,4,74,0
TXN006231,CUST00820,41.16,electronics,US,10,desktop,93.16,3,36,0
TXN006232,CUST00673,82.09,restaurant,US,2,desktop,64.97,3,54,0
TXN006233,CUST00513,24.18,entertainment,US,10,mobile,41.93,4,37,0
TXN006234,CUST00949,124.65,online,US,1,desktop,370.36,2,62,0
TXN006235,CUST01212,28.04,electronics,US,21,mobile,228.06,3,61,0
TXN006236,CUST00930,12.54,travel,DE,19,mobile,14.4,3,70,0
TXN006237,CUST00913,292.17,entertainment,US,19,desktop,225.0,7,30,0
TXN006238,CUST00644,5.34,electronics,IN,14,mobile,6.42,0,49,0
TXN006239,CUST00427,15.82,grocery,FR,7,desktop,36.08,2,71,0
TXN006240,CUST00502,17.69,retail,US,1,mobile,161.72,3,68,0
TXN006241,CUST00730,406.79,electronics,US,22,tablet,112.09,5,19,0
TXN006242,CUST01284,201.72,electronics,DE,17,desktop,330.41,2,30,0
TXN006243,CUST00071,147.51,restaurant,DE,21,mobile,168.52,4,25,0
TXN006244,CUST00478,23.79,retail,IN,20,desktop,603.3,9,49,0
TXN006245,CUST01202,374.72,restaurant,US,7,mobile,347.81,2,65,0
TXN006246,CUST00457,47.86,online,US,21,desktop,74.85,3,31,0
TXN006247,CUST00189,87.99,retail,NG,11,mobile,323.4,2,38,0
TXN006248,CUST00291,39.63,grocery,US,22,mobile,367.15,2,50,0
TXN006249,CUST00920,31.52,entertainment,DE,5,tablet,629.54,3,53,0
TXN006250,CUST00292,25.74,electronics,US,23,mobile,2.28,2,38,0
TXN006251,CUST00756,26.85,online,FR,1,desktop,373.93,3,23,0
TXN006252,CUST01307,60.85,electronics,US,11,mobile,13.04,2,22,0
TXN006253,CUST00377,47.81,fuel,DE,22,desktop,135.18,4,65,0
TXN006254,CUST01180,32.09,restaurant,US,20,mobile,96.4,2,47,0
TXN006255,CUST00508,149.83,grocery,IN,11,mobile,454.37,2,45,0
TXN006256,CUST01437,1.7,retail,US,12,mobile,93.5,2,54,0
TXN006257,CUST00528,55.14,grocery,US,8,mobile,163.16,7,58,0
TXN006258,CUST01379,67.88,entertainment,US,14,tablet,211.91,3,29,0
TXN006259,CUST00559,104.27,grocery,NG,10,tablet,3.46,4,75,1
TXN006260,CUST01211,31.04,electronics,CA,8,desktop,160.9,1,58,0
TXN006261,CUST01055,40.77,entertainment,US,23,mobile,131.36,2,28,0
TXN006262,CUST00260,88.76,restaurant,US,7,mobile,162.26,6,23,0
TXN006263,CUST00421,147.11,retail,US,19,desktop,14.18,3,37,0
TXN006264,CUST00304,24.52,travel,US,23,tablet,10.29,2,44,0
TXN006265,CUST00942,43.25,electronics,US,17,desktop,35.18,1,46,0
TXN006266,CUST01063,177.43,fuel,FR,10,mobile,366.55,5,26,0
TXN006267,CUST00542,3.96,electronics,US,4,desktop,79.34,1,57,0
TXN006268,CUST01302,16.61,electronics,GB,3,mobile,102.46,0,65,0
TXN006269,CUST01227,143.43,fuel,AE,20,desktop,89.02,1,24,0
TXN006270,CUST01090,98.74,restaurant,NG,4,tablet,225.55,4,38,1
TXN006271,CUST00108,55.84,restaurant,FR,20,tablet,54.07,4,35,0
TXN006272,CUST00268,21.14,entertainment,US,6,mobile,12.75,2,32,0
TXN006273,CUST00222,13.71,entertainment,CA,16,mobile,85.52,2,19,0
TXN006274,CUST01114,18.33,travel,US,17,desktop,234.24,3,50,0
TXN006275,CUST00693,155.71,online,US,22,mobile,443.65,3,67,0
TXN006276,CUST00255,17.66,fuel,GB,0,mobile,9.39,2,28,0
TXN006277,CUST01479,36.65,travel,AE,15,desktop,299.4,3,70,0
TXN006278,CUST00253,15.58,electronics,US,8,mobile,12.32,2,72,0
TXN006279,CUST00257,76.92,retail,US,11,mobile,72.26,2,23,0
TXN006280,CUST00383,19.32,grocery,CA,18,mobile,4.06,6,30,0
TXN006281,CUST00442,30.04,online,US,10,tablet,436.54,6,61,0
TXN006282,CUST00599,6.15,retail,CA,5,desktop,220.84,1,75,0
TXN006283,CUST01114,6.6,fuel,US,3,desktop,82.92,2,34,0
TXN006284,CUST00390,33.37,retail,US,15,mobile,85.31,8,58,0
TXN006285,CUST00582,8.8,electronics,US,2,desktop,183.82,2,42,0
TXN006286,CUST01068,271.81,restaurant,AE,7,mobile,16.91,2,22,1
TXN006287,CUST00598,4.21,retail,GB,15,desktop,28.21,2,31,0
TXN006288,CUST00019,14.88,electronics,ET,1,desktop,338.18,3,70,0
TXN006289,CUST01125,33.67,fuel,US,12,desktop,40.69,1,62,0
TXN006290,CUST00607,22.99,grocery,NG,18,mobile,233.47,7,46,0
TXN006291,CUST01381,10.98,fuel,US,23,mobile,46.07,5,69,0
TXN006292,CUST00033,12.71,online,AE,15,tablet,16.61,3,47,0
TXN006293,CUST01253,12.3,restaurant,US,18,tablet,414.52,3,29,0
TXN006294,CUST00862,24.86,travel,US,7,mobile,417.5,4,44,0
TXN006295,CUST00155,233.21,fuel,US,22,mobile,167.34,4,48,0
TXN006296,CUST01447,35.8,grocery,CA,1,mobile,111.59,2,64,0
TXN006297,CUST00905,108.08,online,US,0,mobile,144.84,4,46,0
TXN006298,CUST01270,54.98,online,IN,16,desktop,94.4,2,44,0
TXN006299,CUST00405,100.87,restaurant,US,17,desktop,254.77,2,22,0
TXN006300,CUST00844,2.01,fuel,US,6,mobile,252.85,4,26,0
TXN006301,CUST01185,24.42,restaurant,US,8,desktop,307.65,2,43,0
TXN006302,CUST00747,122.38,restaurant,US,22,mobile,133.22,3,71,0
TXN006303,CUST01141,18.7,travel,DE,2,mobile,290.91,3,44,0
TXN006304,CUST00271,192.96,fuel,CA,23,mobile,30.47,2,32,0
TXN006305,CUST00770,146.04,retail,ET,23,mobile,5.51,0,32,0
TXN006306,CUST00172,20.72,grocery,US,10,desktop,187.97,4,51,0
TXN006307,CUST00274,20.02,electronics,IN,15,mobile,20.06,2,31,0
TXN006308,CUST00259,12.02,grocery,US,8,desktop,144.0,3,19,0
